Data Point (#),Corr Factor (ND),Length Scale (in),AmbPress (psia),AmbTemp (R),Density (slug/ft3),Viscosity (slug/ft s),Motor Speed (RPM),Angle of Attack (deg),Corrected q (dpsi),Avg Velocity (ft/s),Reynolds number (ND),Axial Force (Lbf),Normal Force (Lbf),Pitching Mom (in-Lbf)
1.00000000000,0.95000000000,1.00000000000,14.18441200000,532.17000000000,0.00223669186,0.00000038123,1250.00000000000,-5.96012698886,0.07583538090,98.81641387939,48313.26171875000,0.07895539567,-0.32592007178,-1.35768538673
2.00000000000,0.95000000000,1.00000000000,14.18441200000,532.17000000000,0.00223669186,0.00000038123,1250.00000000000,-3.99559008894,0.07438030619,97.86381530762,47847.51953125000,0.08864558749,-0.27305364684,-1.12672917109
3.00000000000,0.95000000000,1.00000000000,14.18441200000,532.17000000000,0.00223669186,0.00000038123,1250.00000000000,-1.91784994361,0.07317471396,97.06746673584,47458.16796875000,0.07933296017,-0.03912467540,0.00150185236
4.00000000000,0.95000000000,1.00000000000,14.18441200000,532.17000000000,0.00223669186,0.00000038123,1250.00000000000,0.02307735841,0.07277848773,96.80430603027,47329.50390625000,0.05978952711,0.31007957968,1.68076366028
5.00000000000,0.95000000000,1.00000000000,14.18441200000,532.17000000000,0.00223669186,0.00000038123,1250.00000000000,1.99499737536,0.07256755358,96.66391754150,47260.86718750000,0.05440925963,0.47074715632,2.46447270055
6.00000000000,0.95000000000,1.00000000000,14.18441200000,532.17000000000,0.00223669186,0.00000038123,1250.00000000000,3.95013137761,0.07136719954,95.86112213135,46868.36328125000,0.03411808435,0.59252371982,3.06147040629
7.00000000000,0.95000000000,1.00000000000,14.18441200000,532.17000000000,0.00223669186,0.00000038123,1250.00000000000,5.95981310403,0.07126687474,95.79371643066,46835.40625000000,0.03351279528,0.62736537545,3.22578159912
8.00000000000,0.95000000000,1.00000000000,14.18441200000,532.17000000000,0.00223669186,0.00000038123,1250.00000000000,8.02986989468,0.07071621534,95.42291259766,46654.11328125000,0.06742848445,0.55181648557,2.80877607009
9.00000000000,0.95000000000,1.00000000000,14.18441200000,532.17000000000,0.00223669186,0.00000038123,1250.00000000000,10.05796164859,0.06904320448,94.28739166260,46098.93750000000,0.08466708696,0.60056502591,2.97672578640
10.00000000000,0.95000000000,1.00000000000,14.18441200000,532.17000000000,0.00223669186,0.00000038123,1250.00000000000,12.06559630005,0.07255021376,96.65237426758,47255.22265625000,0.09738794718,0.66671101021,3.22820844552
11.00000000000,0.95000000000,1.00000000000,14.18441200000,532.17000000000,0.00223669186,0.00000038123,1250.00000000000,13.99983649052,0.07186655352,96.19589996338,47032.04296875000,0.10972299586,0.73997590239,3.50911261967
12.00000000000,0.95000000000,1.00000000000,14.18441200000,532.17000000000,0.00223669186,0.00000038123,1215.00000000000,15.96344538312,0.07285441741,96.85478973389,47354.18750000000,0.12381788174,0.76550134213,3.52210042694
13.00000000000,0.95000000000,1.00000000000,14.18441200000,532.17000000000,0.00223669186,0.00000038123,1215.00000000000,18.02227055581,0.07217903809,96.40480804443,47134.18359375000,0.13224139433,0.82539412317,3.73143164913
14.00000000000,0.95000000000,1.00000000000,14.18441200000,532.17000000000,0.00223669186,0.00000038123,1215.00000000000,20.10106153296,0.06763807102,93.32302093506,45627.43750000000,0.14910804173,0.77530557379,3.49283231608
15.00000000000,0.95000000000,1.00000000000,14.18441200000,532.17000000000,0.00223669186,0.00000038123,1215.00000000000,22.03931399036,0.06604312135,92.21614074707,45086.26171875000,0.15612566385,0.80484234682,3.59412820492
16.00000000000,0.95000000000,1.00000000000,14.18441200000,532.17000000000,0.00223669186,0.00000038123,1386.00000000000,24.04079376976,0.07315570623,97.05485534668,47452.00390625000,0.16939392754,0.97588291900,4.34197057489
17.00000000000,0.95000000000,1.00000000000,14.18441200000,532.17000000000,0.00223669186,0.00000038123,1386.00000000000,25.99008678479,0.07246711155,96.59700012207,47228.14843750000,0.18344366806,1.00808679357,4.46250503600
18.00000000000,0.95000000000,1.00000000000,14.18441200000,532.17000000000,0.00223669186,0.00000038123,1386.00000000000,28.04012318230,0.07121998154,95.76219177246,46819.99609375000,0.19764095214,1.02239959469,4.52758162390
